POSITION,old_mCherry_avg_wd1,old_mCherry_avg_wd2,old_mCherry_avg_wd3,old_mCherry_avg_wd4,old_mCherry_avg_wd5,old_mCherry_avg_wd6,old_mCherry_avg_wd7,old_mCherry_avg_wd8,old_mCherry_avg_wd9,old_mCherry_avg_wd10,old_mCherry_avg_wd11,new_orai_avg_wd2,new_orai_avg_wd3,new_orai_avg_wd4,new_orai_avg_wd5,new_orai_avg_wd6,new_orai_avg_wd8,old_orai_avg_wd1,old_orai_avg_wd2,old_orai_avg_wd3,old_orai_avg_wd4,old_orai_avg_wd5,stim_avg_wd2,stim_avg_wd3,stim_avg_wd4,stim_avg_wd6,stim_avg_wd7,stim_avg_wd8,stim_avg_wd9,stim_avg_wd10,stim_avg_wd11,stim_avg_wd12,disc1-WT-Avg,disc2-WT-Avg,disc3-WT-Avg,disc4-WT-Avg,disc5-WT-Avg,disc6-WT-Avg,disc7-WT-Avg,disc8-WT-Avg,disc10-WT-Avg,disc11-WT-Avg,disc12-WT-Avg,disc13-WT-Avg,disc15-WT-Avg,disc1-Avg-Best2,disc3-Avg-Best2,disc4-Avg-Best2,disc5-Avg-Best2,disc6-Avg-Best2,disc7-Avg-Best2,disc8-Avg-Best2,disc9-Avg-Best2,disc10-Avg-Best2,disc11-Avg-Best2,disc12-Avg-Best2,disc13-Avg-Best2,disc14-Avg-Best2,new_mCherry_avg_wd2,new_mCherry_avg_wd5,new_mCherry_avg_wd6,new_mCherry_avg_wd7,new_mCherry_avg_wd8,new_mCherry_avg_wd9,new_mCherry_avg_wd10,new_mCherry_avg_wd11,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd9,SERCA_gray_avg_wd10,SERCA_gray_avg_wd11,SERCA_gray_avg_wd12,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd4,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8,SERCAmCherry_gray_avg_wd9
147.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.6,137.6,110.2,88.5,184,73.8,87.7,87.9,525,335.8,1002.3,489.5,770,893.7,166.9,862.7,2070.3,1001.3,415.9,759.2,560.2,801.5
147.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,149.7,126.7,119,182.9,111.5,107.2,72.2,894.4,187.2,1116,674.2,971,1023.2,105,776.6,1955.3,918.9,396.3,723.1,895.9,950.7
147.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.6,127.5,121.6,103.1,172,112.4,115.3,84.7,667.6,24.4,1037.5,668.4,775.2,1082,155.2,669.5,1786.5,796.1,456.1,590.6,947.2,1098.1
147.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5,109.7,114,110.6,169.3,120.9,110.3,84.6,706.2,-17,861.8,628.7,902.8,922.4,193.1,636.6,1827.7,812,595.4,616.1,800.5,753.6
148.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3,114.7,116.1,88.5,177.8,115.4,110.1,71.5,863.2,87,770.6,446.2,660.5,906.1,185.7,712.2,1986,878.9,616.6,597.5,802.9,737.6
148.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,113.4,111.6,108.5,176.8,139.8,123.8,92.1,733.5,185.6,910.1,318.1,541,853.9,146.1,560.4,1765.7,1111,574.5,482.5,1002.8,812
148.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5,117.4,130.6,84,179.7,109.3,108,79.8,614.8,-114.2,1060.5,312,915.9,855.6,74.9,577.7,1541.2,1250.1,178.2,872.4,1100.5,690.8
148.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4,110.8,118.9,96.7,199.3,75.2,90.2,88.8,756.4,-57.1,1017,221.6,600.2,705.5,89.9,567.7,1602.2,1024.9,289.3,952.4,1041.7,961.2
149.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.7,119.6,110,88.2,197.8,64.7,101.4,106.3,717.2,283.5,1048.4,186.6,722.2,673.5,187,428.8,1918.3,765,412.2,518.8,857.9,1027.2
149.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.2,131.9,130.3,75.2,191.4,130.5,103.6,129.9,784.5,470.6,1083.7,167.2,699.9,958,84,731.2,1998.2,949.7,329.9,615.2,764.8,849.1
149.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,117.9,144.8,77.8,193.7,124.3,91.2,102.5,934.6,388.8,1008.8,179.4,883.1,946.6,75.1,1068.9,1923.2,990.3,390.2,609.2,681,502.4
149.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4,105.4,129.6,93.3,161.6,116,92.9,83.8,878.9,-20.6,788.8,336.7,433,675.9,216.4,884.5,2010.8,871.7,457.9,327,789,813
150.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,109.3,113.8,78.3,158.1,140,104.4,97.6,583.4,-76.5,714.7,388.3,541.5,579.5,84,755.2,2127.6,788.8,446.7,438.3,772.9,876.2
150.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.7,121.7,115.2,79.9,167.7,113.4,104.7,96.1,583.3,142.9,756.2,310,694,876.2,-61.6,857.6,1530.9,822.5,220.4,524.4,791.7,960
150.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2,132.7,116.7,86.2,172,104.6,99.4,75.8,551.2,102,887.2,336.1,573.8,1181.8,-22.2,859.6,1826.4,992.1,136.6,711.9,698.3,885
150.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5,136.2,127.9,88.6,180.2,102.7,102,99.4,574.7,-46.2,953.9,446.9,648.5,1003.7,-0.7,600.8,1951.1,826.9,304.6,776.3,804.8,987.5
150.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,115.9,110.8,108.7,160.8,99.5,82.7,113.5,605.6,-82.6,888.3,552.3,501.7,797.2,-47.8,657.6,1823.8,674.4,438.9,622.6,896.8,836.4
151.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4,89.2,124.6,85.3,145.4,113.7,72.9,91.7,566.9,-41,757.6,382.7,661.1,902.1,-35.1,747.8,1883.6,606.7,326.1,455.4,852.3,699.4
151.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.1,87.5,149.1,85.9,154.5,103,79.5,89.2,473.3,55.3,834.7,209.1,817.6,897.2,75.1,626.2,1710.6,546.8,321.3,266.8,783.6,927
151.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7,125,113.8,109.1,148.2,133.5,99.1,97.4,378.2,90.8,970.2,229.7,372.7,846.3,262.9,505.1,1321,604,272.4,415.3,712,782.2
151.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.3,131.2,99.3,96.9,147.4,112.9,110.4,93.9,278.4,-81.9,884.6,332.8,532.5,1018.5,332.5,727.9,1572.3,828.8,305.5,517.6,846.6,688
152.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.2,103.6,120.4,76.1,151.4,105.7,114.5,96.6,375.4,-251.1,690.7,494,454.2,943.1,115,717.9,1667.1,682.4,277,662.9,984.2,799.3
152.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,88.6,127.4,104.8,134.5,136.6,112.2,80.3,598.5,-153,714.4,548.6,362.5,607.3,-32.4,452.4,1499.4,591.1,177,858,769.4,846.6
152.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.7,93.1,103.2,73.2,146.6,101,98.2,82.6,654.7,44.3,715.1,554.1,157,725.6,90.1,814,1767.9,942.2,80.2,472.2,759.2,752.1
152.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4,98.1,103.1,76.6,160.1,115.7,86.2,87.4,641.3,14.3,745.9,553.3,105.9,923.4,271.3,774.2,1757.1,757,109.7,578.3,801.5,1058.3
152.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.5,100.5,131.5,89.6,145.5,120.7,104.2,99.3,887.1,-144.5,764.3,473.2,270.8,1033,276.8,625.8,1568.6,704.8,36.6,810.6,649.8,432.1
153.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.1,95.1,137.8,107.9,143.8,123.7,122.9,88.9,555.5,-51.7,769.8,380.7,559.7,1225.5,150.7,435.8,1540.1,876.8,-27.8,782.8,844.5,547.3
153.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,67.4,118.3,91.3,174.4,130,119.3,75.8,414.7,-35.2,948.5,339.2,399.1,1009.5,117.7,415.4,1516.9,819.9,119,681.2,886.6,848.7
153.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5,77.1,75,126.4,194.9,132.1,106.7,88.3,558.1,-153.1,853.3,303.6,414.9,824,167.7,782.3,1822,753.9,49.8,395.7,1032.1,906.6
153.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5,74.8,102.1,56.3,183.8,118.2,115.7,100.6,474.8,-145.6,677,320.7,509.4,967.3,167.1,724.3,1701.9,708.5,-42.7,336.6,868.1,730.1
154.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5,93.6,150.4,90.5,176.4,101.6,107,84.2,620.1,-83.2,689.1,288.2,213,1104.1,67.1,604,1621,805.4,81.2,323.6,776.2,539.9
154.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6,89.1,144.9,121.6,171.1,96,102.2,65.1,678.8,-161,706.2,249.6,452.8,1039.5,112.5,629.2,1473.1,733.6,234.1,695.8,914,492.6
154.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4,104.1,169.6,85.4,173.6,109.7,79,77.7,602.3,-169.3,740.4,297.6,390.8,774.8,91.6,475.7,1629,549.4,199.7,556.5,765.9,688
154.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.8,109.2,168.3,96.7,178.6,129,100.2,81.3,755.8,151.1,899.9,377.2,314.4,881.4,14.6,435.6,1622.9,761.1,263.1,411.8,660.7,791.8
155.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.2,120.6,94,92.8,163.2,98,112.6,56.5,813.6,218.8,729.8,346.3,338.4,979.2,97,452.9,1368,948.5,116,295.6,793.4,648.9
155.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4,117.1,65.2,93,151.4,110.2,110.7,76.4,760.9,90.4,626.8,214.5,397.6,820.5,8.8,639.8,1325.9,577.6,23.6,421.7,673.3,566.7
155.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,93.5,105.7,78.4,159.6,104.4,118.4,99.7,469.3,-75.2,739.6,410.5,350,926.9,-7.6,575.4,1765.8,566.6,164.8,506.3,669.8,609.5
155.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.2,91.3,129.7,102,163.1,87.8,121.6,86.6,510.5,-4,833,492.5,242.8,949.1,27.7,485.9,1964,609.7,333.8,242,860.5,942.9
155.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1,115.3,126.6,93,147.4,73.4,95.7,81.3,348.9,101.4,868.2,326.2,528.8,630.3,-41.1,638.3,1685.9,799,258.7,370.4,667,782.7
156.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,118.1,129.5,59.3,141.8,75.5,85.6,87.3,252.3,-90.7,904.4,231.6,494.7,491,68.2,618.2,1695.1,664.5,283.1,544.2,509.2,619.4
156.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,102.4,112.3,60.6,148.2,76.9,108.7,97.2,515.3,-148.8,911.9,228.7,431.2,772,59,599.6,1436.9,664.1,266.9,527,563.4,708.5
156.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.4,92.4,107.6,82.1,133.9,103.7,132,82.4,793.2,-196.9,876.5,423,589.7,965.5,20.9,745.9,1235.5,692.9,241,400.1,586.3,789
156.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2,89.3,139.5,44.5,143.1,82.8,122,68.3,732.6,-100.4,789.8,565.6,547.6,951.3,122.5,497,1259.2,577.3,3.6,540.8,380,1015.3
157.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.7,99.8,109.1,67.4,156.4,99.1,108.8,81.2,410.3,111.8,768.5,487.4,499.6,810.5,97.6,534.1,1402.5,771.7,-155.3,531.9,471.3,728.1
157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6,100.1,85.2,57.1,133.5,89.6,105.7,73,356.7,-117.7,805.8,455,483,872.4,-15.7,615.6,1514,823,138.1,466,440.4,720.7
157.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.8,96.8,108.5,60.2,151.4,46.7,94.6,66.4,480.1,-148.3,724.1,486.7,510.4,842.3,-33.7,472.2,1427.5,712.9,137.4,540,528.8,501.7
157.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.9,95.9,95.7,77.1,152.2,78.1,88,90,505.4,149.9,722.4,427,653.6,843.4,48.4,423.9,1474.6,686.5,-26.7,629.1,419.1,528.1
157.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,81.2,67.4,80.6,152.8,86.2,101.2,94.1,480.2,114.6,758.4,283.1,702.1,949.1,48.2,590.1,1516.7,926.4,187.6,770,361.4,688.8
158.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6,107.6,87.1,95.9,183.4,82.1,87.8,85.3,454.4,58.1,720.7,153.5,600.8,1025.6,-56.1,665.6,1575.1,783.8,140.5,430.1,433.4,748.2
158.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1,99.2,102.9,95.6,183.4,119.2,87,80.9,594.4,53.7,664.3,159.9,516.8,1016.1,-156.1,821.8,1283.8,540.1,41.1,321.5,546.7,829.3
158.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3,91.9,89.7,75.4,170.6,95.3,91.1,76.9,443.9,-232,674.2,188.7,622,909.2,-81.6,775.6,1406,453.2,43,580.6,693.2,675.9
158.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4,86.8,97.6,71.8,154.3,134.4,115.6,67,651.4,-429.8,710.4,226.7,563.5,891.1,33.4,590.4,1677,467.8,50.6,580.1,691.8,559.6
159.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,95.7,95.6,67,142.4,99.7,122.9,67.2,464.4,-272.7,680.7,200.8,438.1,633.3,37.1,761.2,1687.2,618.3,104.9,387.5,637.9,740.3
159.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.4,81.8,85,54.6,146.5,77.7,101.7,77.3,263.9,-137.5,708.9,91.6,345.7,865.4,35.2,842.7,1443.6,756.9,87,255.1,682.5,777.7
159.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1,89.1,90.5,70.3,159.8,88.9,97.3,82.1,341.4,-34.2,727.9,87.7,174.8,961.6,153.8,716.5,1523.7,757.1,36.4,154.6,622.9,837.7
159.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1,87.1,95.8,60.6,158.9,95.1,102.9,89.4,507.8,-54.3,724.1,237.4,507.5,527.6,219.5,730.6,1482.5,738.8,45.9,129.3,437.7,854.6
160.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2,75.2,67.3,99.3,154.3,110.7,114,78.8,472.1,-145,643.1,386.8,554.9,576.9,155.8,671.7,1538.9,707.3,139.3,393.6,563.4,960.5
160.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,73.9,72.9,86,150.9,83.3,122.5,79.2,386.3,-149.6,731.2,322.5,553.5,844.3,204.6,560.6,1653.6,794.1,34.4,440.5,619.9,856.5
160.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6,68.4,115.4,82.8,151.2,74.9,115.6,87.3,588.1,-227.3,737.4,170,551.8,904.3,-20,614.1,1751.9,850.1,-10.9,621.6,592.2,821.2
160.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4,100.5,125.4,81.3,150,71.1,100.9,65.6,741.5,-199.7,660.6,186,640.4,895.8,-111.4,644.9,1536.2,655.1,94.3,554,532,534.5
160.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,93.1,91.8,98.6,141,43,91.9,77.7,576.6,-237.6,555.5,207.7,622.9,734.8,65,738.3,1507.4,801.3,160.2,416.8,630.7,593.2
161.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4,84.3,73,94.8,138.6,84.5,75,92.6,320.5,-251.4,532.9,264.3,521.3,567.5,122.1,872.7,1540.2,1031.1,218.9,397.3,571.2,938.3
161.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,69.5,91.6,87.1,132.9,94.5,76.1,87.4,442.4,12.8,796.5,382.1,465,529.1,120.2,729.7,1310.1,1049.5,175,261,648.9,566.1
161.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6,83.6,87.5,110.1,122.6,74.3,70,77.5,521.9,27.1,850.9,360,656.7,641,90.3,614.3,1236.7,850,152.9,306.9,750.4,537.5
161.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6,100.5,80.5,92.3,156.7,94,85.4,71.4,478.4,-140,871.5,381.4,323.5,717.7,99.4,507.3,1293.6,816.5,167,462.8,799.3,778.2
162.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1,72.4,68.2,71.6,165,112.2,91.5,88.9,518.5,-79.3,700.5,401.1,333.8,456.3,84.5,712.6,1352.9,572.9,203.1,525.3,527.7,674
162.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,100.2,62,69.7,166.7,81.5,93.3,95.1,393.9,-34.9,527.8,331,708.8,514.4,44,835.9,1281.8,504.7,172.3,308.6,299,785.8
162.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,85,76.1,83.2,181.6,96.5,117.4,90,405.5,-182,722.4,306.9,560.6,811.3,30.5,736.4,1258.8,820,-47.6,346.4,377.9,288.9
162.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6,69.2,79.3,91,158.2,103,126.5,95.9,553.8,-254.1,801.7,345.7,555.8,664.8,-83,691.3,1299.9,679,64,631.8,444.8,345
162.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3,72.4,98.6,63.7,143.4,72.3,108.4,98.1,495,-195,758.1,393.1,527.5,688.9,-133.1,665.8,1292.1,640.4,144.3,458.1,390.4,542.9
163.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.8,73,96.5,92.3,141,73.5,87.9,112.3,484.4,-256.8,772.5,471,602.7,880.6,183.9,544.9,1406.2,661.4,187.5,434.2,363.1,414.7
163.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1,104.3,95.9,54.8,139.8,84.4,106.1,124.3,645.2,-220.2,686,443.1,563.9,892.3,348.6,640.4,1486,643.3,33.9,512.3,306.1,736.6
163.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,98,108,67.3,151.5,93.1,89.7,91.7,568.8,-129.4,536.7,342.7,632.9,997.5,77,682.1,1308.6,630.5,-17.9,387.2,460,706.7
163.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2,93.8,97.8,89.6,173.6,86.8,95.2,86.7,516.6,-170.5,615.9,308,641.6,1001.4,-70.2,511.1,1459.6,697.1,63.6,524.5,292.4,624.2
164.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,95.7,87.4,78.5,162,114.6,88,71.5,628.2,-131.9,643,265.2,596,947.4,-66.3,517.7,1399,629.5,60.7,479.9,122.9,599.8
164.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.3,84.1,105.9,68.6,138.7,72,105.8,69.1,683.6,-199.5,730.4,245.5,561.7,886,-141.9,715.6,1404.9,673.2,68.1,338.2,174.6,408
164.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7,100.7,116.6,103.1,146.2,57.2,119.8,62.6,476.6,-347.4,752.4,171,559.1,589.7,14.2,675.7,1439.5,819.7,-23,522,409.3,414.6
164.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7,104.2,88,101.8,167.3,104.5,98.8,43.9,593.2,-383,582.7,180.7,434.3,627.9,14.8,557.3,1283.5,1031.7,-69.3,658.8,482.3,615.5
165.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1,74.5,82.7,85.2,179.9,118.4,103.3,64.7,556.7,-137.7,613.6,282.1,411.4,774.3,-183.5,626.7,1281.6,722.7,6.3,655.7,474.6,482.5
165.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,81.3,78.8,103,171.4,84.8,98.6,83.7,416.5,-242.4,572.2,291.6,316.2,696,-210.3,544.5,1396.7,625.2,-5.7,522.6,321.1,704.9
165.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,79.8,91.5,85.8,157.9,93.4,100.1,96.1,363.1,-315.7,385.9,177.3,254.3,688.5,-155.8,410.4,1436.6,842.5,69.7,306.5,224.4,670.3
165.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,96.3,87.2,80,145.7,68.4,82,68.8,247,-183.7,316.7,186.8,422.8,599.5,11,551.6,1511.3,1063,40.6,185,294,627.1
165.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.6,90.5,84.4,81.8,145.9,63.4,90.5,81.8,474.6,-298,559.8,368.7,483.8,525.6,138.2,840,1404.9,779.9,-14,288.8,234.8,792.5
166.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.2,100.9,75.6,72.8,144.9,111.8,95.7,85.1,410.5,-405.4,655.8,408.1,395.4,722.4,87.7,837.3,1383,744,-71.8,345.2,296.5,697.2
166.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2,88.1,50.7,83.2,142.4,102.3,81.1,90.6,394.5,-403.4,509.5,274.6,338.2,643.1,61.5,645.4,1377.2,661,-19.3,204.1,396.8,867.2
166.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8,107.2,68.1,75.9,148.2,83,74.8,98.6,349.3,-437.6,414.8,219.1,400.2,604.7,-23.4,551.4,1301.6,835.2,256.8,281.2,359.8,575.1
166.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,103.6,71.9,84.7,139.3,90.9,55.8,101.8,315.4,-409.2,480.2,218.8,574.5,689.2,-82.6,594.1,1187.8,773.4,186,344.4,406,607.6
